zip,service_type,subregion
81091,electricity,RMPA
81092,electricity,RMPA
81101,electricity,RMPA
81102,electricity,RMPA
81120,electricity,RMPA
81121,electricity,RMPA
81122,electricity,RMPA
81123,electricity,RMPA
81124,electricity,RMPA
81125,electricity,RMPA
81126,electricity,RMPA
81127,electricity,RMPA
81128,electricity,RMPA
81129,electricity,RMPA
81130,electricity,RMPA
81131,electricity,RMPA
81132,electricity,RMPA
81133,electricity,RMPA
81135,electricity,RMPA
81136,electricity,RMPA
81137,electricity,RMPA
81138,electricity,RMPA
81140,electricity,RMPA
81141,electricity,RMPA
81143,electricity,RMPA
81144,electricity,RMPA
81146,electricity,RMPA
81147,electricity,RMPA
81148,electricity,RMPA
81149,electricity,RMPA
81151,electricity,RMPA
81152,electricity,RMPA
81154,electricity,RMPA
81155,electricity,RMPA
81157,electricity,RMPA
81201,electricity,RMPA
81210,electricity,RMPA
81211,electricity,RMPA
81212,electricity,RMPA
81215,electricity,RMPA
81220,electricity,RMPA
81221,electricity,RMPA
81222,electricity,RMPA
81223,electricity,RMPA
81224,electricity,RMPA
81225,electricity,RMPA
81226,electricity,RMPA
81227,electricity,RMPA
81228,electricity,RMPA
81230,electricity,RMPA
81231,electricity,RMPA
81232,electricity,RMPA
81233,electricity,RMPA
81235,electricity,RMPA
81236,electricity,RMPA
81237,electricity,RMPA
81239,electricity,RMPA
81240,electricity,RMPA
81241,electricity,RMPA
81242,electricity,RMPA
81243,electricity,RMPA
81244,electricity,RMPA
81247,electricity,RMPA
81248,electricity,RMPA
81251,electricity,RMPA
81252,electricity,RMPA
81253,electricity,RMPA
81290,electricity,RMPA
81301,electricity,RMPA
81302,electricity,RMPA
81303,electricity,RMPA
81320,electricity,RMPA
81321,electricity,RMPA
81323,electricity,RMPA
81324,electricity,RMPA
81325,electricity,RMPA
81326,electricity,RMPA
81327,electricity,RMPA
81328,electricity,RMPA
81329,electricity,RMPA
81330,electricity,RMPA
81331,electricity,RMPA
81332,electricity,RMPA
81334,electricity,RMPA
81335,electricity,RMPA
81401,electricity,RMPA
81402,electricity,RMPA
81403,electricity,RMPA
81410,electricity,RMPA
81411,electricity,RMPA
81413,electricity,RMPA
81414,electricity,RMPA
81415,electricity,RMPA
81416,electricity,RMPA
81418,electricity,RMPA
81419,electricity,RMPA
81420,electricity,RMPA
81422,electricity,RMPA
81423,electricity,RMPA
81424,electricity,RMPA
81425,electricity,RMPA
81426,electricity,RMPA
81427,electricity,RMPA
81428,electricity,RMPA
81429,electricity,RMPA
81430,electricity,RMPA
81431,electricity,RMPA
81432,electricity,RMPA
81433,electricity,RMPA
81434,electricity,RMPA
81435,electricity,RMPA
81501,electricity,RMPA
81502,electricity,RMPA
81503,electricity,RMPA
81504,electricity,RMPA
81505,electricity,RMPA
81506,electricity,RMPA
81507,electricity,RMPA
81520,electricity,RMPA
81521,electricity,RMPA
81522,electricity,RMPA
81523,electricity,RMPA
81524,electricity,RMPA
81525,electricity,RMPA
81526,electricity,RMPA
81527,electricity,RMPA
81601,electricity,RMPA
81602,electricity,RMPA
81610,electricity,NWPP
81611,electricity,RMPA
81612,electricity,RMPA
81615,electricity,RMPA
81620,electricity,RMPA
81621,electricity,RMPA
81623,electricity,RMPA
81624,electricity,RMPA
81625,electricity,RMPA
81626,electricity,NWPP
81630,electricity,RMPA
81631,electricity,RMPA
81632,electricity,RMPA
81633,electricity,RMPA
81635,electricity,RMPA
81636,electricity,RMPA
81637,electricity,RMPA
81638,electricity,RMPA
81639,electricity,RMPA
81640,electricity,RMPA
81641,electricity,RMPA
81642,electricity,RMPA
81643,electricity,RMPA
81645,electricity,RMPA
81646,electricity,RMPA
81647,electricity,RMPA
81648,electricity,NWPP
81649,electricity,RMPA
81650,electricity,RMPA
81652,electricity,RMPA
81653,electricity,RMPA
81654,electricity,RMPA
81655,electricity,RMPA
81656,electricity,RMPA
81657,electricity,RMPA
81658,electricity,RMPA
82001,electricity,RMPA
82002,electricity,RMPA
82003,electricity,RMPA
82005,electricity,RMPA
82006,electricity,RMPA
82007,electricity,RMPA
82008,electricity,RMPA
82009,electricity,RMPA
82010,electricity,RMPA
82050,electricity,RMPA
82051,electricity,RMPA
82052,electricity,RMPA
82053,electricity,RMPA
82054,electricity,RMPA
82055,electricity,RMPA
82058,electricity,RMPA
82059,electricity,RMPA
82060,electricity,RMPA
82061,electricity,RMPA
82063,electricity,RMPA
82070,electricity,RMPA
82071,electricity,NWPP
82072,electricity,RMPA
82073,electricity,NWPP
82081,electricity,RMPA
82082,electricity,RMPA
82083,electricity,RMPA
82084,electricity,RMPA
82190,electricity,NWPP
82201,electricity,NWPP
82210,electricity,RMPA
82212,electricity,RMPA
82213,electricity,NWPP
82214,electricity,RMPA
82215,electricity,RMPA
82217,electricity,RMPA
82218,electricity,RMPA
82219,electricity,RMPA
82221,electricity,RMPA
82222,electricity,RMPA
82223,electricity,RMPA
82224,electricity,RMPA
82225,electricity,RMPA
82227,electricity,NWPP
82229,electricity,NWPP
82240,electricity,RMPA
82242,electricity,RMPA
82243,electricity,RMPA
82244,electricity,RMPA
82301,electricity,RMPA
82310,electricity,RMPA
82321,electricity,RMPA
82322,electricity,NWPP
82323,electricity,RMPA
82324,electricity,RMPA
82325,electricity,RMPA
82327,electricity,RMPA
82329,electricity,RMPA
82331,electricity,RMPA
82332,electricity,RMPA
82334,electricity,RMPA
82335,electricity,RMPA
82336,electricity,NWPP
82401,electricity,RMPA
82410,electricity,RMPA
82411,electricity,RMPA
82412,electricity,NWPP
82414,electricity,NWPP
82420,electricity,NWPP
82421,electricity,RMPA
82422,electricity,RMPA
82423,electricity,RMPA
82426,electricity,RMPA
82428,electricity,RMPA
82430,electricity,NWPP
82431,electricity,RMPA
82432,electricity,RMPA
82433,electricity,RMPA
82434,electricity,RMPA
82435,electricity,NWPP
82440,electricity,RMPA
82441,electricity,RMPA
82442,electricity,RMPA
82443,electricity,RMPA
82450,electricity,NWPP
82501,electricity,RMPA
82510,electricity,RMPA
82512,electricity,RMPA
82513,electricity,RMPA
82514,electricity,RMPA
82515,electricity,RMPA
82516,electricity,RMPA
82520,electricity,RMPA
82523,electricity,RMPA
82524,electricity,RMPA
82601,electricity,RMPA
82602,electricity,NWPP
82604,electricity,RMPA
82605,electricity,NWPP
82609,electricity,RMPA
82615,electricity,RMPA
82620,electricity,RMPA
82630,electricity,RMPA
82633,electricity,NWPP
82635,electricity,NWPP
82636,electricity,NWPP
82637,electricity,RMPA
82638,electricity,RMPA
82639,electricity,RMPA
82640,electricity,NWPP
82642,electricity,RMPA
82643,electricity,NWPP
82644,electricity,NWPP
82646,electricity,RMPA
82648,electricity,RMPA
82649,electricity,RMPA
82701,electricity,RMPA
82710,electricity,RMPA
82711,electricity,RMPA
82712,electricity,RMPA
82714,electricity,RMPA
82715,electricity,RMPA
82716,electricity,RMPA
82717,electricity,RMPA
82718,electricity,NWPP
82720,electricity,RMPA
82721,electricity,RMPA
82723,electricity,RMPA
82725,electricity,RMPA
82727,electricity,RMPA
82729,electricity,RMPA
82730,electricity,RMPA
82731,electricity,RMPA
82732,electricity,RMPA
82801,electricity,NWPP
82831,electricity,RMPA
82832,electricity,MROW
82833,electricity,MROW
82834,electricity,RMPA
82835,electricity,NWPP
82836,electricity,RMPA
82837,electricity,RMPA
82838,electricity,NWPP
82839,electricity,NWPP
82840,electricity,RMPA
82842,electricity,MROW
82844,electricity,RMPA
82845,electricity,RMPA
82901,electricity,NWPP
82902,electricity,NWPP
82922,electricity,NWPP
82923,electricity,RMPA
82925,electricity,NWPP
82929,electricity,RMPA
82930,electricity,NWPP
82931,electricity,RMPA
82932,electricity,NWPP
82933,electricity,NWPP
82934,electricity,RMPA
82935,electricity,NWPP
82936,electricity,NWPP
82937,electricity,NWPP
82938,electricity,NWPP
82939,electricity,RMPA
82941,electricity,NWPP
82942,electricity,NWPP
82943,electricity,NWPP
82944,electricity,RMPA
82945,electricity,NWPP
83001,electricity,RMPA
83002,electricity,NWPP
83011,electricity,NWPP
83012,electricity,RMPA
83013,electricity,RMPA
83014,electricity,NWPP
83025,electricity,NWPP
83101,electricity,NWPP
83110,electricity,NWPP
83111,electricity,NWPP
83112,electricity,NWPP
83113,electricity,NWPP
83114,electricity,NWPP
83115,electricity,NWPP
83116,electricity,NWPP
83118,electricity,NWPP
83119,electricity,NWPP
83120,electricity,NWPP
83121,electricity,NWPP
83122,electricity,NWPP
83123,electricity,NWPP
83124,electricity,RMPA
83126,electricity,NWPP
83127,electricity,NWPP
83128,electricity,NWPP
83201,electricity,NWPP
83202,electricity,NWPP
83203,electricity,NWPP
83204,electricity,NWPP
83205,electricity,NWPP
83206,electricity,NWPP
83209,electricity,NWPP
83210,electricity,NWPP
83211,electricity,NWPP
83212,electricity,NWPP
83213,electricity,NWPP
83214,electricity,NWPP
83215,electricity,NWPP
83217,electricity,NWPP
83218,electricity,NWPP
83220,electricity,NWPP
83221,electricity,NWPP
83223,electricity,NWPP
83226,electricity,NWPP
83227,electricity,NWPP
83228,electricity,NWPP
83229,electricity,NWPP
83230,electricity,NWPP
83232,electricity,NWPP
83233,electricity,NWPP
83234,electricity,NWPP
83235,electricity,NWPP
83236,electricity,NWPP
83237,electricity,NWPP
83238,electricity,NWPP
83239,electricity,NWPP
83241,electricity,NWPP
83243,electricity,NWPP
83244,electricity,NWPP
83245,electricity,NWPP
83246,electricity,NWPP
83250,electricity,NWPP
83251,electricity,NWPP
83252,electricity,NWPP
83253,electricity,NWPP
83254,electricity,NWPP
83255,electricity,NWPP
83256,electricity,NWPP
83261,electricity,NWPP
83262,electricity,NWPP
83263,electricity,NWPP
83271,electricity,NWPP
83272,electricity,NWPP
83274,electricity,NWPP
83276,electricity,NWPP
83277,electricity,NWPP
83278,electricity,NWPP
83281,electricity,NWPP
83283,electricity,NWPP
83285,electricity,NWPP
83286,electricity,NWPP
83287,electricity,NWPP
83301,electricity,NWPP
83302,electricity,NWPP
83303,electricity,NWPP
83311,electricity,NWPP
83312,electricity,NWPP
83313,electricity,NWPP
83314,electricity,NWPP
83316,electricity,NWPP
83318,electricity,NWPP
83320,electricity,NWPP
83321,electricity,NWPP
83322,electricity,NWPP
83323,electricity,NWPP
83324,electricity,NWPP
83325,electricity,NWPP
83327,electricity,NWPP
83328,electricity,NWPP
83330,electricity,NWPP
83332,electricity,NWPP
83333,electricity,NWPP
83334,electricity,NWPP
83335,electricity,NWPP
83336,electricity,NWPP
83337,electricity,NWPP
83338,electricity,NWPP
83340,electricity,NWPP
83341,electricity,NWPP
83342,electricity,NWPP
83343,electricity,NWPP
83344,electricity,NWPP
83346,electricity,NWPP
83347,electricity,NWPP
83348,electricity,NWPP
83349,electricity,NWPP
83350,electricity,NWPP
83352,electricity,NWPP
83353,electricity,NWPP
83354,electricity,NWPP
83355,electricity,NWPP
83401,electricity,NWPP
83402,electricity,NWPP
83403,electricity,NWPP
83404,electricity,NWPP
83405,electricity,NWPP
83406,electricity,NWPP
83414,electricity,NWPP
83415,electricity,NWPP
83420,electricity,NWPP
83421,electricity,NWPP
83422,electricity,NWPP
83423,electricity,NWPP
83424,electricity,NWPP
83425,electricity,NWPP
83427,electricity,NWPP
83428,electricity,NWPP
83429,electricity,NWPP
83431,electricity,NWPP
83433,electricity,NWPP
83434,electricity,NWPP
83435,electricity,NWPP
83436,electricity,NWPP
83438,electricity,NWPP
83440,electricity,NWPP
83441,electricity,NWPP
83442,electricity,NWPP
83443,electricity,NWPP
83444,electricity,NWPP
83445,electricity,NWPP
83446,electricity,NWPP
83448,electricity,NWPP
83449,electricity,NWPP
83450,electricity,NWPP
83451,electricity,NWPP
83452,electricity,NWPP
83454,electricity,NWPP
83455,electricity,NWPP
83460,electricity,NWPP
83462,electricity,NWPP
83463,electricity,NWPP
83464,electricity,NWPP
83465,electricity,NWPP
83466,electricity,NWPP
83467,electricity,NWPP
83468,electricity,NWPP
83469,electricity,NWPP
83501,electricity,NWPP
83520,electricity,NWPP
83522,electricity,NWPP
83523,electricity,NWPP
83524,electricity,NWPP
83525,electricity,NWPP
83526,electricity,NWPP
83530,electricity,NWPP
83531,electricity,NWPP
83533,electricity,NWPP
83535,electricity,NWPP
83536,electricity,NWPP
83537,electricity,NWPP
83539,electricity,NWPP
83540,electricity,NWPP
83541,electricity,NWPP
83542,electricity,NWPP
83543,electricity,NWPP
83544,electricity,NWPP
83545,electricity,NWPP
83546,electricity,NWPP
83547,electricity,NWPP
83548,electricity,NWPP
83549,electricity,NWPP
83552,electricity,NWPP
83553,electricity,NWPP
83554,electricity,NWPP
83555,electricity,NWPP
83601,electricity,NWPP
83602,electricity,NWPP
83604,electricity,NWPP
83605,electricity,NWPP
83606,electricity,NWPP
83607,electricity,NWPP
83610,electricity,NWPP
83611,electricity,NWPP
83612,electricity,NWPP
83615,electricity,NWPP
83616,electricity,NWPP
83617,electricity,NWPP
83619,electricity,NWPP
83622,electricity,NWPP
83623,electricity,NWPP
83624,electricity,NWPP
83626,electricity,NWPP
83627,electricity,NWPP
83628,electricity,NWPP
83629,electricity,NWPP
83630,electricity,NWPP
83631,electricity,NWPP
83632,electricity,NWPP
83633,electricity,NWPP
83634,electricity,NWPP
83635,electricity,NWPP
83636,electricity,NWPP
83637,electricity,NWPP
83638,electricity,NWPP
83639,electricity,NWPP
83641,electricity,NWPP
83642,electricity,NWPP
83643,electricity,NWPP
83644,electricity,NWPP
83645,electricity,NWPP
83646,electricity,NWPP
83647,electricity,NWPP
83648,electricity,NWPP
83650,electricity,NWPP
83651,electricity,NWPP
83652,electricity,NWPP
83653,electricity,NWPP
83654,electricity,NWPP
83655,electricity,NWPP
83656,electricity,NWPP
83657,electricity,NWPP
83660,electricity,NWPP
83661,electricity,NWPP
83666,electricity,NWPP
83669,electricity,NWPP
83670,electricity,NWPP
83671,electricity,NWPP
83672,electricity,NWPP
83676,electricity,NWPP
83677,electricity,NWPP
83680,electricity,NWPP
83686,electricity,NWPP
83687,electricity,NWPP
83701,electricity,NWPP
83702,electricity,NWPP
83703,electricity,NWPP
83704,electricity,NWPP
83705,electricity,NWPP
83706,electricity,NWPP
83707,electricity,NWPP
83708,electricity,NWPP
83709,electricity,NWPP
83711,electricity,NWPP
83712,electricity,NWPP
83713,electricity,NWPP
83714,electricity,NWPP
83715,electricity,NWPP
83716,electricity,NWPP
83717,electricity,NWPP
83719,electricity,NWPP
83720,electricity,NWPP
83722,electricity,NWPP
83724,electricity,NWPP
83725,electricity,NWPP
83726,electricity,NWPP
83728,electricity,NWPP
83729,electricity,NWPP
83731,electricity,NWPP
83732,electricity,NWPP
83735,electricity,NWPP
83756,electricity,NWPP
83799,electricity,NWPP
83801,electricity,NWPP
83803,electricity,NWPP
83804,electricity,NWPP
83805,electricity,NWPP
83806,electricity,NWPP
83808,electricity,NWPP
83809,electricity,NWPP
83810,electricity,NWPP
83811,electricity,NWPP
83812,electricity,NWPP
83813,electricity,NWPP
83814,electricity,NWPP
83815,electricity,NWPP
83816,electricity,NWPP
83821,electricity,NWPP
83822,electricity,NWPP
83823,electricity,NWPP
83824,electricity,NWPP
83825,electricity,NWPP
83826,electricity,NWPP
83827,electricity,NWPP
83830,electricity,NWPP
83832,electricity,NWPP
83833,electricity,NWPP
83834,electricity,NWPP
83835,electricity,NWPP
83836,electricity,NWPP
83837,electricity,NWPP
83839,electricity,NWPP
83840,electricity,NWPP
83841,electricity,NWPP
83842,electricity,NWPP
83843,electricity,NWPP
83844,electricity,NWPP
83845,electricity,NWPP
83846,electricity,NWPP
83847,electricity,NWPP
83848,electricity,NWPP
83849,electricity,NWPP
83850,electricity,NWPP
83851,electricity,NWPP
83852,electricity,NWPP
83853,electricity,NWPP
83854,electricity,NWPP
83855,electricity,NWPP
83856,electricity,NWPP
83857,electricity,NWPP
83858,electricity,NWPP
83860,electricity,NWPP
83861,electricity,NWPP
83864,electricity,NWPP
83865,electricity,NWPP
83866,electricity,NWPP
83867,electricity,NWPP
83868,electricity,NWPP
83869,electricity,NWPP
83870,electricity,NWPP
83871,electricity,NWPP
83872,electricity,NWPP
83873,electricity,NWPP
83874,electricity,NWPP
83876,electricity,NWPP
83877,electricity,NWPP
84001,electricity,NWPP
84002,electricity,NWPP
84003,electricity,NWPP
84004,electricity,NWPP
84005,electricity,NWPP
84006,electricity,NWPP
84007,electricity,NWPP
84008,electricity,NWPP
84010,electricity,NWPP
84011,electricity,NWPP
84013,electricity,NWPP
84014,electricity,NWPP
84015,electricity,NWPP
84016,electricity,NWPP
84017,electricity,NWPP
84018,electricity,NWPP
84020,electricity,NWPP
84021,electricity,NWPP
84022,electricity,NWPP
84023,electricity,RMPA
84024,electricity,NWPP
84025,electricity,NWPP
84026,electricity,NWPP
84027,electricity,NWPP
84028,electricity,NWPP
84029,electricity,NWPP
84031,electricity,NWPP
84032,electricity,NWPP
84033,electricity,NWPP
84034,electricity,NWPP
84035,electricity,NWPP
84036,electricity,NWPP
84037,electricity,NWPP
84038,electricity,NWPP
84039,electricity,NWPP
84040,electricity,NWPP
84041,electricity,NWPP
84042,electricity,NWPP
84043,electricity,NWPP
84044,electricity,NWPP
84045,electricity,NWPP
84046,electricity,RMPA
84047,electricity,NWPP
84049,electricity,NWPP
84050,electricity,NWPP
84051,electricity,NWPP
84052,electricity,NWPP
84053,electricity,NWPP
84054,electricity,NWPP
84055,electricity,NWPP
84056,electricity,NWPP
84057,electricity,NWPP
84058,electricity,NWPP
84059,electricity,NWPP
84060,electricity,NWPP
84061,electricity,NWPP
84062,electricity,NWPP
84063,electricity,NWPP
84064,electricity,NWPP
84065,electricity,NWPP
84066,electricity,NWPP
84067,electricity,NWPP
84068,electricity,NWPP
84069,electricity,NWPP
84070,electricity,NWPP
84071,electricity,NWPP
84072,electricity,NWPP
84073,electricity,NWPP
84074,electricity,NWPP
84075,electricity,NWPP
84076,electricity,NWPP
84078,electricity,NWPP
84079,electricity,NWPP
84080,electricity,NWPP
84081,electricity,NWPP
84082,electricity,NWPP
84083,electricity,NWPP
84084,electricity,NWPP
84085,electricity,NWPP
84086,electricity,NWPP
84087,electricity,NWPP
84088,electricity,NWPP
84089,electricity,NWPP
84090,electricity,NWPP
84091,electricity,NWPP
84092,electricity,NWPP
84093,electricity,NWPP
84094,electricity,NWPP
84095,electricity,NWPP
84096,electricity,NWPP
84097,electricity,NWPP
84098,electricity,NWPP
84101,electricity,NWPP
84102,electricity,NWPP
84103,electricity,NWPP
84104,electricity,NWPP
84105,electricity,NWPP
84106,electricity,NWPP
84107,electricity,NWPP
84108,electricity,NWPP
84109,electricity,NWPP
84110,electricity,NWPP
84111,electricity,NWPP
84112,electricity,NWPP
84113,electricity,NWPP
84114,electricity,NWPP
84115,electricity,NWPP
84116,electricity,NWPP
84117,electricity,NWPP
84118,electricity,NWPP
84119,electricity,NWPP
84120,electricity,NWPP
84121,electricity,NWPP
84122,electricity,NWPP
84123,electricity,NWPP
84124,electricity,NWPP
84125,electricity,NWPP
84126,electricity,NWPP
84127,electricity,NWPP
84128,electricity,NWPP
84129,electricity,NWPP
84130,electricity,NWPP
84131,electricity,NWPP
84132,electricity,NWPP
84133,electricity,NWPP
84134,electricity,NWPP
84136,electricity,NWPP
84138,electricity,NWPP
84139,electricity,NWPP
84141,electricity,NWPP
84143,electricity,NWPP
84144,electricity,NWPP
84145,electricity,NWPP
84147,electricity,NWPP
84148,electricity,NWPP
84150,electricity,NWPP
84151,electricity,NWPP
84152,electricity,NWPP
84157,electricity,NWPP
84158,electricity,NWPP
84165,electricity,NWPP
84170,electricity,NWPP
84171,electricity,NWPP
84180,electricity,NWPP
84184,electricity,NWPP
84189,electricity,NWPP
84190,electricity,NWPP
84199,electricity,NWPP
84201,electricity,NWPP
84244,electricity,NWPP
84301,electricity,NWPP
84302,electricity,NWPP
84304,electricity,NWPP
84305,electricity,NWPP
84306,electricity,NWPP
84307,electricity,NWPP
84308,electricity,NWPP
84309,electricity,NWPP
84310,electricity,NWPP
84311,electricity,NWPP
84312,electricity,NWPP
84313,electricity,NWPP
84314,electricity,NWPP
84315,electricity,NWPP
84316,electricity,NWPP
84317,electricity,NWPP
84318,electricity,NWPP
84319,electricity,NWPP
84320,electricity,NWPP
84321,electricity,NWPP
84322,electricity,NWPP
84323,electricity,NWPP
84324,electricity,NWPP
84325,electricity,NWPP
84326,electricity,NWPP
84327,electricity,NWPP
84328,electricity,NWPP
84329,electricity,NWPP
84330,electricity,NWPP
84331,electricity,NWPP
84332,electricity,NWPP
84333,electricity,NWPP
84334,electricity,NWPP
84335,electricity,NWPP
84336,electricity,NWPP
84337,electricity,NWPP
84338,electricity,NWPP
84339,electricity,NWPP
84340,electricity,NWPP
84341,electricity,NWPP
84401,electricity,NWPP
84402,electricity,NWPP
84403,electricity,NWPP
84404,electricity,NWPP
84405,electricity,NWPP
84407,electricity,NWPP
84408,electricity,NWPP
84409,electricity,NWPP
84412,electricity,NWPP
84414,electricity,NWPP
84415,electricity,NWPP
84501,electricity,NWPP
84510,electricity,NWPP
84511,electricity,NWPP
84512,electricity,NWPP
84513,electricity,NWPP
84515,electricity,NWPP
84516,electricity,NWPP
84518,electricity,NWPP
84520,electricity,NWPP
84521,electricity,NWPP
84522,electricity,NWPP
84523,electricity,NWPP
84525,electricity,NWPP
84526,electricity,NWPP
84528,electricity,NWPP
84529,electricity,NWPP
84530,electricity,RMPA
84531,electricity,NWPP
84532,electricity,NWPP
84533,electricity,NWPP
84534,electricity,RMPA
84535,electricity,NWPP
84536,electricity,NWPP
84537,electricity,NWPP
84539,electricity,NWPP
84540,electricity,NWPP
84542,electricity,NWPP
84601,electricity,NWPP
84602,electricity,NWPP
84603,electricity,NWPP
84604,electricity,NWPP
84605,electricity,NWPP
84606,electricity,NWPP
84620,electricity,NWPP
84621,electricity,NWPP
84622,electricity,NWPP
84623,electricity,NWPP
84624,electricity,NWPP
84626,electricity,NWPP
84627,electricity,NWPP
84628,electricity,NWPP
84629,electricity,NWPP
84630,electricity,NWPP
84631,electricity,NWPP
84632,electricity,NWPP
84633,electricity,NWPP
84634,electricity,NWPP
84635,electricity,NWPP
84636,electricity,NWPP
84637,electricity,NWPP
84638,electricity,NWPP
84639,electricity,NWPP
84640,electricity,NWPP
84642,electricity,NWPP
84643,electricity,NWPP
84644,electricity,NWPP
84645,electricity,NWPP
84646,electricity,NWPP
84647,electricity,NWPP
84648,electricity,NWPP
84649,electricity,NWPP
84651,electricity,NWPP
84652,electricity,NWPP
84653,electricity,NWPP
84654,electricity,NWPP
84655,electricity,NWPP
84656,electricity,NWPP
84657,electricity,NWPP
84660,electricity,NWPP
84662,electricity,NWPP
84663,electricity,NWPP
84664,electricity,NWPP
84665,electricity,NWPP
84667,electricity,NWPP
84701,electricity,NWPP
84710,electricity,NWPP
84711,electricity,NWPP
84712,electricity,NWPP
84713,electricity,NWPP
84714,electricity,NWPP
84715,electricity,NWPP
84716,electricity,NWPP
84718,electricity,NWPP
84719,electricity,NWPP
84720,electricity,NWPP
84721,electricity,NWPP
84722,electricity,NWPP
84723,electricity,NWPP
84724,electricity,NWPP
84725,electricity,NWPP
84726,electricity,NWPP
84728,electricity,NWPP
84729,electricity,NWPP
84730,electricity,NWPP
84731,electricity,NWPP
84732,electricity,NWPP
84733,electricity,NWPP
84734,electricity,NWPP
84735,electricity,NWPP
84736,electricity,NWPP
84737,electricity,NWPP
84738,electricity,NWPP
84739,electricity,NWPP
84740,electricity,NWPP
84741,electricity,NWPP
84742,electricity,NWPP
84743,electricity,NWPP
84744,electricity,NWPP
84745,electricity,NWPP
84746,electricity,NWPP
84747,electricity,NWPP
84749,electricity,NWPP
84750,electricity,NWPP
84751,electricity,NWPP
84752,electricity,NWPP
84753,electricity,NWPP
84754,electricity,NWPP
84755,electricity,NWPP
84756,electricity,NWPP
84757,electricity,NWPP
84758,electricity,NWPP
84759,electricity,NWPP
84760,electricity,NWPP
84761,electricity,NWPP
84762,electricity,NWPP
84763,electricity,NWPP
84764,electricity,NWPP
84765,electricity,NWPP
84766,electricity,NWPP
84767,electricity,NWPP
84770,electricity,NWPP
84771,electricity,NWPP
84772,electricity,NWPP
84773,electricity,NWPP
84774,electricity,NWPP
84775,electricity,NWPP
84776,electricity,NWPP
84779,electricity,NWPP
84780,electricity,NWPP
84781,electricity,NWPP
84782,electricity,NWPP
84783,electricity,NWPP
84784,electricity,NWPP
84790,electricity,NWPP
84791,electricity,NWPP
85001,electricity,AZNM
85002,electricity,AZNM
85003,electricity,AZNM
85004,electricity,AZNM
85005,electricity,AZNM
85006,electricity,AZNM
85007,electricity,AZNM
85008,electricity,AZNM
85009,electricity,AZNM
85010,electricity,AZNM
85011,electricity,AZNM
85012,electricity,AZNM
85013,electricity,AZNM
85014,electricity,AZNM
85015,electricity,AZNM
85016,electricity,AZNM
85017,electricity,AZNM
85018,electricity,AZNM
85019,electricity,AZNM
85020,electricity,AZNM
85021,electricity,AZNM
85022,electricity,AZNM
85023,electricity,AZNM
85024,electricity,AZNM
85025,electricity,AZNM
85026,electricity,AZNM
85027,electricity,AZNM
85028,electricity,AZNM
85029,electricity,AZNM
85030,electricity,AZNM
85031,electricity,AZNM
85032,electricity,AZNM
85033,electricity,AZNM
85034,electricity,AZNM
85035,electricity,AZNM
85036,electricity,AZNM
85037,electricity,AZNM
85038,electricity,AZNM
85039,electricity,AZNM
85040,electricity,AZNM
85041,electricity,AZNM
85042,electricity,AZNM
85043,electricity,AZNM
85044,electricity,AZNM
85045,electricity,AZNM
85046,electricity,AZNM
85048,electricity,AZNM
85050,electricity,AZNM
85051,electricity,AZNM
85053,electricity,AZNM
85054,electricity,AZNM
85055,electricity,AZNM
85060,electricity,AZNM
85061,electricity,AZNM
85062,electricity,AZNM
85063,electricity,AZNM
85064,electricity,AZNM
85065,electricity,AZNM
85066,electricity,AZNM
85067,electricity,AZNM
85068,electricity,AZNM
85069,electricity,AZNM
85070,electricity,AZNM
85071,electricity,AZNM
85072,electricity,AZNM
85073,electricity,AZNM
85074,electricity,AZNM
85075,electricity,AZNM
85076,electricity,AZNM
85078,electricity,AZNM
85079,electricity,AZNM
85080,electricity,AZNM
85082,electricity,AZNM
85083,electricity,AZNM
85085,electricity,AZNM
85086,electricity,AZNM
85087,electricity,AZNM
85096,electricity,AZNM
85097,electricity,AZNM
85098,electricity,AZNM
85117,electricity,AZNM
85118,electricity,AZNM
85119,electricity,AZNM
85120,electricity,AZNM
85121,electricity,AZNM
85122,electricity,AZNM
85123,electricity,AZNM
85127,electricity,AZNM
85128,electricity,AZNM
85130,electricity,AZNM
85131,electricity,AZNM
85132,electricity,AZNM
85135,electricity,AZNM
85137,electricity,AZNM
85138,electricity,AZNM
85139,electricity,AZNM
85140,electricity,AZNM
85141,electricity,AZNM
85142,electricity,AZNM
85143,electricity,AZNM
85145,electricity,AZNM
85147,electricity,AZNM
85172,electricity,AZNM
85173,electricity,AZNM
85178,electricity,AZNM
85190,electricity,AZNM
85191,electricity,AZNM
85192,electricity,AZNM
85193,electricity,AZNM
85194,electricity,AZNM
85201,electricity,AZNM
85202,electricity,AZNM
85203,electricity,AZNM
85204,electricity,AZNM
85205,electricity,AZNM
85206,electricity,AZNM
85207,electricity,AZNM
85208,electricity,AZNM
85209,electricity,AZNM
85210,electricity,AZNM
85211,electricity,AZNM
85212,electricity,AZNM
85213,electricity,AZNM
85214,electricity,AZNM
85215,electricity,AZNM
85216,electricity,AZNM
85217,electricity,AZNM
85218,electricity,AZNM
85219,electricity,AZNM
85220,electricity,AZNM
85221,electricity,AZNM
85222,electricity,AZNM
85223,electricity,AZNM
85224,electricity,AZNM
85225,electricity,AZNM
85226,electricity,AZNM
85227,electricity,AZNM
85228,electricity,AZNM
85230,electricity,AZNM
85231,electricity,AZNM
85232,electricity,AZNM
85233,electricity,AZNM
